Date,Start,End,Venue,Address,Category,Description,URL,,,
5/13/2025,9:00 PM,12:00 AM,Pressbox Sports Grill 3,1552 E Champlain Dr North of East Shepard Ave,Live Music,Friday Live Night,https://pressboxfresno.com/events/,,,
5/20/2025,9:00 PM,12:00 AM,Pressbox Sports Grill 3,1552 E Champlain Dr North of East Shepard Ave,Live Music,Friday Live Night,https://pressboxfresno.com/events/,,,
5/28/2025,9:00 PM,12:00 AM,Pressbox Sports Grill 3,1552 E Champlain Dr North of East Shepard Ave,Live Music,Friday Live Night,https://pressboxfresno.com/events/,,,
6/3/2025,9:00 PM,12:00 AM,Pressbox Sports Grill 3,1552 E Champlain Dr North of East Shepard Ave,Live Music,Friday Live Night,https://pressboxfresno.com/events/,,,
6/10/2025,9:00 PM,12:00 AM,Pressbox Sports Grill 3,1552 E Champlain Dr North of East Shepard Ave,Live Music,Friday Live Night,https://pressboxfresno.com/events/,,,
6/17/2025,9:00 PM,12:00 AM,Pressbox Sports Grill 3,1552 E Champlain Dr North of East Shepard Ave,Live Music,Friday Live Night,https://pressboxfresno.com/events/,,,
6/24/2025,9:00 PM,12:00 AM,Pressbox Sports Grill 3,1552 E Champlain Dr North of East Shepard Ave,Live Music,Friday Live Night,https://pressboxfresno.com/events/,,,
10/1/2025,9:00 PM,12:00 AM,Pressbox Sports Grill 3,1552 E Champlain Dr North of East Shepard Ave,Live Music,Friday Live Night,https://pressboxfresno.com/events/,,,
10/5/2025,9:00 PM,12:00 AM,Pressbox Sports Grill 3,1552 E Champlain Dr North of East Shepard Ave,Live Music,Friday Live Night,https://pressboxfresno.com/events/,,,
10/15/2025,9:00 PM,12:00 AM,Pressbox Sports Grill 3,1552 E Champlain Dr North of East Shepard Ave,Live Music,Friday Live Night,https://pressboxfresno.com/events/,,,
10/22/2025,9:00 PM,12:00 AM,Pressbox Sports Grill 3,1552 E Champlain Dr North of East Shepard Ave,Live Music,Friday Live Night,https://pressboxfresno.com/events/,,,
10/26/2025,9:00 PM,12:00 AM,Pressbox Sports Grill 3,1552 E Champlain Dr North of East Shepard Ave,Live Music,Friday Live Night,https://pressboxfresno.com/events/,,,
11/5/2025,9:00 PM,12:00 AM,Pressbox Sports Grill 3,1552 E Champlain Dr North of East Shepard Ave,Live Music,Friday Live Night,https://pressboxfresno.com/events/,,,
11/12/2025,9:00 PM,12:00 AM,Pressbox Sports Grill 3,1552 E Champlain Dr North of East Shepard Ave,Live Music,Friday Live Night,https://pressboxfresno.com/events/,,,
11/16/2025,9:00 PM,12:00 AM,Pressbox Sports Grill 3,1552 E Champlain Dr North of East Shepard Ave,Live Music,Friday Live Night,https://pressboxfresno.com/events/,,,
11/26/2025,9:00 PM,12:00 AM,Pressbox Sports Grill 3,1552 E Champlain Dr North of East Shepard Ave,Live Music,Friday Live Night,https://pressboxfresno.com/events/,,,
12/3/2025,9:00 PM,12:00 AM,Pressbox Sports Grill 3,1552 E Champlain Dr North of East Shepard Ave,Live Music,Friday Live Night,https://pressboxfresno.com/events/,,,
12/10/2025,9:00 PM,12:00 AM,Pressbox Sports Grill 3,1552 E Champlain Dr North of East Shepard Ave,Live Music,Friday Live Night,https://pressboxfresno.com/events/,,,
12/17/2025,9:00 PM,12:00 AM,Pressbox Sports Grill 3,1552 E Champlain Dr North of East Shepard Ave,Live Music,Friday Live Night,https://pressboxfresno.com/events/,,,
12/24/2025,9:00 PM,12:00 AM,Pressbox Sports Grill 3,1552 E Champlain Dr North of East Shepard Ave,Live Music,Friday Live Night,https://pressboxfresno.com/events/,,,
12/31/2025,9:00 PM,12:00 AM,Pressbox Sports Grill 3,1552 E Champlain Dr North of East Shepard Ave,Live Music,Friday Live Night,https://pressboxfresno.com/events/,,,
5/10/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 1,"6022 N Figarden Dr, North of Bullard Ave.",Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
5/17/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 1,"6022 N Figarden Dr, North of Bullard Ave.",Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
5/24/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 1,"6022 N Figarden Dr, North of Bullard Ave.",Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
5/31/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 1,"6022 N Figarden Dr, North of Bullard Ave.",Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
6/7/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 1,"6022 N Figarden Dr, North of Bullard Ave.",Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
6/14/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 1,"6022 N Figarden Dr, North of Bullard Ave.",Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
6/21/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 1,"6022 N Figarden Dr, North of Bullard Ave.",Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
6/25/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 1,"6022 N Figarden Dr, North of Bullard Ave.",Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
10/5/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 1,"6022 N Figarden Dr, North of Bullard Ave.",Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
10/12/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 1,"6022 N Figarden Dr, North of Bullard Ave.",Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
10/16/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 1,"6022 N Figarden Dr, North of Bullard Ave.",Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
10/26/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 1,"6022 N Figarden Dr, North of Bullard Ave.",Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
11/2/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 1,"6022 N Figarden Dr, North of Bullard Ave.",Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
11/6/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 1,"6022 N Figarden Dr, North of Bullard Ave.",Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
11/16/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 1,"6022 N Figarden Dr, North of Bullard Ave.",Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
11/23/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 1,"6022 N Figarden Dr, North of Bullard Ave.",Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
11/30/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 1,"6022 N Figarden Dr, North of Bullard Ave.",Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
12/7/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 1,"6022 N Figarden Dr, North of Bullard Ave.",Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
12/14/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 1,"6022 N Figarden Dr, North of Bullard Ave.",Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
12/21/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 1,"6022 N Figarden Dr, North of Bullard Ave.",Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
12/25/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 1,"6022 N Figarden Dr, North of Bullard Ave.",Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
5/10/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 2,1785 East Herndon West of Fowler Ave.,Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
5/17/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 2,1785 East Herndon West of Fowler Ave.,Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
5/24/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 2,1785 East Herndon West of Fowler Ave.,Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
5/31/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 2,1785 East Herndon West of Fowler Ave.,Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
6/7/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 2,1785 East Herndon West of Fowler Ave.,Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
6/14/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 2,1785 East Herndon West of Fowler Ave.,Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
6/21/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 2,1785 East Herndon West of Fowler Ave.,Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
6/25/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 2,1785 East Herndon West of Fowler Ave.,Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
10/5/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 2,1785 East Herndon West of Fowler Ave.,Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
10/12/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 2,1785 East Herndon West of Fowler Ave.,Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
10/16/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 2,1785 East Herndon West of Fowler Ave.,Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
10/26/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 2,1785 East Herndon West of Fowler Ave.,Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
11/2/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 2,1785 East Herndon West of Fowler Ave.,Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
11/6/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 2,1785 East Herndon West of Fowler Ave.,Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
11/16/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 2,1785 East Herndon West of Fowler Ave.,Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
11/23/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 2,1785 East Herndon West of Fowler Ave.,Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
11/30/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 2,1785 East Herndon West of Fowler Ave.,Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
12/7/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 2,1785 East Herndon West of Fowler Ave.,Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
12/14/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 2,1785 East Herndon West of Fowler Ave.,Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
12/21/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 2,1785 East Herndon West of Fowler Ave.,Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
12/25/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 2,1785 East Herndon West of Fowler Ave.,Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
5/10/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 3,1552 E Champlain Dr North of East Shepard Ave,Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
5/17/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 3,1552 E Champlain Dr North of East Shepard Ave,Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
5/24/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 3,1552 E Champlain Dr North of East Shepard Ave,Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
5/31/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 3,1552 E Champlain Dr North of East Shepard Ave,Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
6/7/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 3,1552 E Champlain Dr North of East Shepard Ave,Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
6/14/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 3,1552 E Champlain Dr North of East Shepard Ave,Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
6/21/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 3,1552 E Champlain Dr North of East Shepard Ave,Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
6/25/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 3,1552 E Champlain Dr North of East Shepard Ave,Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
10/5/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 3,1552 E Champlain Dr North of East Shepard Ave,Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
10/12/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 3,1552 E Champlain Dr North of East Shepard Ave,Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
10/16/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 3,1552 E Champlain Dr North of East Shepard Ave,Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
10/26/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 3,1552 E Champlain Dr North of East Shepard Ave,Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
11/2/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 3,1552 E Champlain Dr North of East Shepard Ave,Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
11/6/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 3,1552 E Champlain Dr North of East Shepard Ave,Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
11/16/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 3,1552 E Champlain Dr North of East Shepard Ave,Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
11/23/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 3,1552 E Champlain Dr North of East Shepard Ave,Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
11/30/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 3,1552 E Champlain Dr North of East Shepard Ave,Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
12/7/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 3,1552 E Champlain Dr North of East Shepard Ave,Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
12/14/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 3,1552 E Champlain Dr North of East Shepard Ave,Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
12/21/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 3,1552 E Champlain Dr North of East Shepard Ave,Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
12/25/2025,6:00 PM,9:00 PM,Pressbox Sports Grill 3,1552 E Champlain Dr North of East Shepard Ave,Happy Hour,"Taco Tuesday,  $2 Tacos at All PressBox locations including $7 House Margaritas",https://pressboxfresno.com/events/,,,
5/10/2025,,,Pressbox Sports Grill 1,"6022 N Figarden Dr, North of Bullard Ave.",Happy Hour,"Wine Down Wednesday, Happy wine prices by the glass all day, half off all wines by the bottle all day",https://pressboxfresno.com/events/,,,
5/17/2025,,,Pressbox Sports Grill 1,"6022 N Figarden Dr, North of Bullard Ave.",Happy Hour,"Wine Down Wednesday, Happy wine prices by the glass all day, half off all wines by the bottle all day",https://pressboxfresno.com/events/,,,
5/24/2025,,,Pressbox Sports Grill 1,"6022 N Figarden Dr, North of Bullard Ave.",Happy Hour,"Wine Down Wednesday, Happy wine prices by the glass all day, half off all wines by the bottle all day",https://pressboxfresno.com/events/,,,
5/31/2025,,,Pressbox Sports Grill 1,"6022 N Figarden Dr, North of Bullard Ave.",Happy Hour,"Wine Down Wednesday, Happy wine prices by the glass all day, half off all wines by the bottle all day",https://pressboxfresno.com/events/,,,
6/7/2025,,,Pressbox Sports Grill 1,"6022 N Figarden Dr, North of Bullard Ave.",Happy Hour,"Wine Down Wednesday, Happy wine prices by the glass all day, half off all wines by the bottle all day",https://pressboxfresno.com/events/,,,
6/14/2025,,,Pressbox Sports Grill 1,"6022 N Figarden Dr, North of Bullard Ave.",Happy Hour,"Wine Down Wednesday, Happy wine prices by the glass all day, half off all wines by the bottle all day",https://pressboxfresno.com/events/,,,
6/21/2025,,,Pressbox Sports Grill 1,"6022 N Figarden Dr, North of Bullard Ave.",Happy Hour,"Wine Down Wednesday, Happy wine prices by the glass all day, half off all wines by the bottle all day",https://pressboxfresno.com/events/,,,
6/25/2025,,,Pressbox Sports Grill 1,"6022 N Figarden Dr, North of Bullard Ave.",Happy Hour,"Wine Down Wednesday, Happy wine prices by the glass all day, half off all wines by the bottle all day",https://pressboxfresno.com/events/,,,
10/5/2025,,,Pressbox Sports Grill 1,"6022 N Figarden Dr, North of Bullard Ave.",Happy Hour,"Wine Down Wednesday, Happy wine prices by the glass all day, half off all wines by the bottle all day",https://pressboxfresno.com/events/,,,
10/12/2025,,,Pressbox Sports Grill 1,"6022 N Figarden Dr, North of Bullard Ave.",Happy Hour,"Wine Down Wednesday, Happy wine prices by the glass all day, half off all wines by the bottle all day",https://pressboxfresno.com/events/,,,
10/16/2025,,,Pressbox Sports Grill 1,"6022 N Figarden Dr, North of Bullard Ave.",Happy Hour,"Wine Down Wednesday, Happy wine prices by the glass all day, half off all wines by the bottle all day",https://pressboxfresno.com/events/,,,
10/26/2025,,,Pressbox Sports Grill 1,"6022 N Figarden Dr, North of Bullard Ave.",Happy Hour,"Wine Down Wednesday, Happy wine prices by the glass all day, half off all wines by the bottle all day",https://pressboxfresno.com/events/,,,
11/2/2025,,,Pressbox Sports Grill 1,"6022 N Figarden Dr, North of Bullard Ave.",Happy Hour,"Wine Down Wednesday, Happy wine prices by the glass all day, half off all wines by the bottle all day",https://pressboxfresno.com/events/,,,
11/6/2025,,,Pressbox Sports Grill 1,"6022 N Figarden Dr, North of Bullard Ave.",Happy Hour,"Wine Down Wednesday, Happy wine prices by the glass all day, half off all wines by the bottle all day",https://pressboxfresno.com/events/,,,
11/16/2025,,,Pressbox Sports Grill 1,"6022 N Figarden Dr, North of Bullard Ave.",Happy Hour,"Wine Down Wednesday, Happy wine prices by the glass all day, half off all wines by the bottle all day",https://pressboxfresno.com/events/,,,
